title,text,headers,url,publish_date
"BeyoncÃ©, Drake and the revival of 90s house music - BBC News","By Mark Savage BBC Music Correspondent She even shares the writing credits with Allen George and Fred McFarlane, composers of the timeless house classic Show Me Love for Robin S. Now that just dropped her new single watch how folks give the new The question is, why now? referencing the Great Resignation There are dozens of different genres that Drizzy and Queen Bey could have chosen to soundtrack their dancefloor escapades. But both are smart enough to know the extra cultural weight that house carries. recalled house pioneer Jesse Saunders last year she told Billboard magazine last year And if their new records encourage people to check out Cece Rogers' Someday , or Marshall Jefferson's Move Your Body , or The Nightwriters' Let The Music Use You Follow us on Facebook , or on Twitter . If you have a story suggestion email Kanye and Drake end feud for Larry Hoover gig House music pioneer Knuckles dies Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/entertainment-arts-61878412,2022-06-21
French elections: What now for opposition left and far-right? - BBC News,"By Paul Kirby In Paris They were the big winners of France's elections, tearing apart President Emmanuel Macron's majority. They are poles apart but have largely the same ambition of opposing the centrist Macron government. The surprise of the elections was the success of Marine Le Pen's far right National Rally, which increased its presence in the Assembly tenfold. A look at the dark blue areas on the map shows how far they have spread from their strongholds in the deep south and Pas de Calais in the north. Their success in 89 seats came even though Ms Le Pen was barely visible on the campaign trail in the two weeks before the vote. Both parties aim to resist the president's programme of reforms, although National Rally has said it may back measures to alleviate the cost of living crisis if their own proposals are adopted. Where the two parties are united is in opposition to the president's bid to raise gradually the retirement age from 62 to 65. The far right wants to keep it as it is, and Nupes wants to bring the pension age down to 60. This video can not be played Macron loses majority in split French vote What now for Macron after poll setback? Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/world-europe-61863172,2022-06-20
Sidhu Moose Wala: What we know about India rapper's murder - BBC News,"By Zoya Mateen BBC News, Delhi Police in the Indian capital, Delhi, have made three new arrests in connection with the killing of singer Sidhu Moose Wala. The Punjabi rapper, who is credited with popularising rap in rural areas, was shot dead on 29 May when his car was ambushed by unidentified gunmen. His death sparked deep anger and outrage as fans from across the world mourned the loss of the eclectic pop star. So far, over a dozen people have been arrested during the investigation, which is being jointly carried out by the police in Delhi and Punjab state, where Moose Wala lived and died. Born as Subhdeep Singh Sidhu in Moosa village in Mansa district, the singer started his musical journey in Canada in 2016. Since then, he had released three albums and more than 60 singles and become a household name in Punjab and among the diaspora Sikh population in the UK and Canada. Fans loved how his songs offered unvarnished commentary on the dark underbelly of the rural heartland, where drugs, crime and corruption often make headlines. Through his lyrics and delivery, which incorporated the styles of the region's folk music, the singer inspired a generation of young Punjabis living in India and abroad to proudly accept their roots. But Moose Wala was also a highly controversial figure. The edgy singer had an affinity for guns, which he would brandish in his music videos and on his social media profiles. He also had police cases against him for allegedly promoting gun violence in Punjab. Underlying issues like corruption and rising unemployment have strengthened their reign over the state's cities and villages. Lawrence Bishnoi, who has denied the allegations against him, is in jail in India. Police say they are trying to extradite Goldy Brar who has made no statements in connection with the Moose Wala case. On Monday, police said they had evidence that one of the shooters had been in direct contact with him at the time of the murder. In a press release, police said, one of the accused had kept tabs on the singer's movements by pretending to be a fan. For one, the singer was hugely popular and deeply revered by his fans, who have been angered by his murder. But the big lead came when the police recovered a fuel receipt dated 25 May, just days before the murder. The receipt was found in the car allegedly used for the crime, which was abandoned 13km (eight miles) from the spot where Moose Wala was shot. A police team immediately went to the petrol pump which had issued the receipt, combed through its CCTV footage and managed to identify one of the shooters. The footage also revealed the route the accused took to reach Moose Wala, according to police. By tracing the car owner, the police also managed to recover all the vehicles used in the crime, they said. The murdered Indian rapper who 'made sense of chaos' Murder of popular Indian singer sparks anger Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.","['Who was Sidhu Moose Wala?', 'Who has been arrested?']",https://www.bbc.com/news/world-asia-india-61862038,2022-06-21
Thailand cannabis: From a war on drugs to weed curries - BBC News,"Other countries in the region have followed the same punitive approach, notably the Philippines after President Rodrigo Duterte took office in 2016. Singapore and Malaysia have imposed the death penalty for drug trafficking for decades. Tourists coming to South East Asia have long been warned of the harsh penalties they face if caught with even small amounts of marijuana. It's hard to imagine, then, that what we have seen over the past weeks is actually happening in Thailand. architect of the new law, which now gives Thailand perhaps the most liberal marijuana regime anywhere in the world The new law appears to give Thailand what is perhaps the most liberal approach to marijuana anywhere in the world. For the moment, people can grow and consume as much of the plant as they like, though there are a few limits on how they can market and sell it. Two grandparents, his father and then his mother died from cancer. On rushing back from the US to care for his mother, he tried, and failed, to persuade her to use cannabis products to ease her pain, and found it difficult to get access to what were then illegal substances. What explains this dramatic turnaround in a country still led by conservative military men who seem unlikely drug law liberalisers? So, he was able to tell the cheering crowds, as he announced the new law in his political home base of Buriram earlier this month, that he had delivered what he had promised. He believes in the medical benefits of legalisation, which he hopes will allow poorer Thais to grow their own treatments, rather than having to pay for expensive chemical drugs. He has opened the first clinic in Bangkok that focuses solely on these kinds of treatments. Already some of Thailand's biggest corporations are looking at ways in which they can cash in on the weed bonanza. By liberalising the law so quickly and so completely, the government hopes to steal a march on neighbouring countries, many of which may in any case be reluctant to follow the trail blazed by Thailand. It was a military minister of justice, General Paiboon Kumchaya, who announced in 2016 that the war on drugs had failed, and another, less punitive method of dealing with the use and abuse of narcotics was needed. However, the government may not have been prepared for the enthusiastic embrace of cannabis in all its forms seen across Thailand since the new law was passed. The government is now drafting additional regulations over its use. Officially its position is that the law only allows cannabis use for medical, not recreational purposes, but it's hard to see how they will enforce that distinction. She is experimenting with different strains of the plant to help local farmers cultivate the right kinds for the region. Mr Kruesopon says he has no issue with further regulation. He advocates sales of marijuana only from licensed vendors, with a prescription, and never to anyone under 18 years old. This is an uncharacteristically bold step by the Thai government, into a brave new world. The rest of the region will be watching to see if it pays off. Thailand legalises cannabis growing and trade Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/61836019,2022-06-20
"Ankur Warikoo, Rachana Ranade: The YouTubers Indians turn to for financial advice - BBC News","By Nikhil Inamdar and  Ayushi Shah BBC News He rummaged through books and tutorials, but quickly learnt that it was the young financial content creators on YouTube that spoke his language. It's exactly what India's young investors are after. Millions of them opened trading accounts during the pandemic to participate in the market bull run, aided by investing services online. But only three out of 10 Indians are financially literate, official surveys point out. And they are hungry to learn how to make an easy buck in the stock market, or the ropes of entrepreneurship amid a unicorn boom that's made overnight billionaires. It's this sweet spot that's turned financial content into one of the fastest growing genres online. His massive popularity even got him a publishing contract last year, with his first book, Do Epic Shit, quickly becoming a bestseller. While the perception is that he became a sensation overnight, Mr Warikoo says his journey as a content creator started nearly a decade ago. But the pandemic proved to be an inflection point. That's a gap in the market that many of the YouTubers have successfully been able to fill. Experts laud the fact that financial education is now more accessible, but they also advise caution. While business news channels are strictly regulated, most digital content creators operate in a grey zone. Ms Ranade and Mr Warikoo do not recommend individual stocks, but many others do, often without the necessary expertise or qualifications. So the next few years, Mr Ethiraj says, will be the first test of whether the success of India's new money influencers is enduring or merely ephemeral. The other side of edtech giant Byju's dizzying rise Did India budget do enough to revive economy? Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/world-asia-india-61877422,2022-06-21
Jason Ravnsborg: South Dakota prosecutor ousted over hit-and-run - BBC News,"South Dakota lawmakers have voted to impeach and remove from office the state's attorney general over a 2020 car crash in which he killed a man. Jason Ravnsborg has said he thought he struck a deer while driving home at night on 12 September 2020 and did not know it was a man until the next day. The Republican had refused to resign over the incident. Despite facing opposition from all corners, Ravnsborg maintained his innocence in the death of Joseph Boever, 55. Last year, he beat the criminal case against him by taking a plea deal on misdemeanour traffic charges. But his luck ran out in the state legislature, where he was impeached by the House in April. On Tuesday, the Senate convicted Ravnsborg for committing crimes that caused someone's death, and on a malfeasance charge for misleading law enforcement and abusing the powers of his office. The move triggers his automatic removal from office. The chamber also voted unanimously to bar the prosecutor from holding future office in the state. Investigators arriving at the scene one day after the crash found a working torch, which was still on and only inches from the road, and bone scrapings on the ground. Ravnsborg is the first official to be impeached in state history. US official investigated over fatal car crash Video emerges of state official after deadly crash Powerful quake kills 1,000 in Afghanistan 'Every street you go you hear mourning' Biden urges gas tax 'holiday' as fuel prices bite No easy exit from besieged Lysychansk 'Every street you go you hear mourning' The Glasgow vegan who teamed up with a Kardashian How might Russia react if Ukraine joins the EU? What we know about India rapper Moose Wala's murder 'My kids cried every night asking if we'd die' What if all the wasps disappeared? The surprising benefits of pruney skin The woman who could upend US abortion rights Why top chefs are leaving Paris The films bringing sex work to life Has cinema perpetuated damaging stereotypes? Has human progress peaked? Read about our approach to external linking.",[],https://www.bbc.com/news/world-us-canada-61890557,2022-06-22
England in Netherlands: Jason Roy's century leads England to victory in third ODI - BBC Sport,"Last updated on 1 hour ago 1 hour ago From the section Cricket comments Buttler deputised for injured captain Eoin Morgan, who was suffering with a groin injury, and saw the Dutch dismissed for 244 as Scott Edwards (64) top scored. This was the ninth time Buttler has skippered England in ODIs and his record reads won six, lost three. Morgan's enforced absence meant he was denied the chance to atone for two consecutive ducks in the first and second matches in Amstelveen because of injury. It will inevitably raise question marks about whether, at 35 and with his form and fitness seemingly deserting him, he will continue as England captain. His future in the side may be in doubt but the team Morgan built in his image continued their buccaneering approach to comfortably dispose of a Dutch side ranked 14th in the world. Buttler's innings was not quite as breathtaking as his incredible 162 off 70 balls in the first ODI, but it was chanceless as he and Roy took England home relatively serenely. The win gave England 10 points in the ICC Cricket World Cup Super League and saw them leapfrog Bangladesh into top spot in the competition, which determines qualification for the tournament in India in 16 months' time. On a pitch with a touch more grass than the first two ODIs there was bounce and carry for England's attack and the softly spoken Buttler calmly and efficiently directed proceedings from behind the stumps as he got his bowling changes spot on. England made a blistering start to the chase as Phil Salt (49) and Roy stamped their authority on the Dutch attack with a stand of 85 for the first wicket. In stark contrast to regular skipper Morgan, who has had looked so dreadfully out of touch here, Buttler oozed form, finesse and firepower with the bat. Roy regrouped and, with Buttler fast catching him, brought up his 10th ODI century off 86 balls with a confident drive down the ground. It was England's 34th six of the series as they sealed the win with 19.5 overs to spare. In this kind of form they will take some stopping in the rest of the summer, with or without Morgan. Analysis and opinion from the BBC's cricket correspondent. The quiz show presenter and crime writer delves into his family roots Watch as competitors take on this gruelling event in the Welsh mountains Panorama investigates the violent and disturbing world Olly Stephens had been exposed to online",[],https://www.bbc.com/sport/cricket/61894161,2022-06-22
The Open: Players who have joined LIV Golf series permitted to play at St Andrews - BBC Sport,"Last updated on 6 hours ago 6 hours ago From the section The PGA Tour suspended 17 members who played in the inaugural LIV Golf event, including Phil Mickelson and Dustin Johnson. Exempt players are those who are eligible through their previously earned status, such as world rankings and tournament victories. The PGA does not run the majors and so LIV golfers who would be allowed to play at the Open include Johnson, Mickelson, Bryson DeChambeau, Patrick Reed and Abaham Ancer, plus Brooks Koepka who is set to join the rebel series LIV Golf players were also permitted to compete at last week's US Open, which was won by England's Matt Fitzpatrick. Like Fitzpatrick, defending Open champion Collin Morikawa has not joined LIV Golf, taking to social media on Tuesday to deny rumours he was planning to join the series. Iain Carter, BBC golf correspondent It is possible they could alter qualifying criteria for future events. World rankings also play a key role in deciding eligibility for all majors. For rebel players hoping to compete in championships beyond this year, much might depend on whether LIV Golf's application for official ranking status is successful. Analysis and opinion from the BBC's golf correspondent. The quiz show presenter and crime writer delves into his family roots Watch as competitors take on this gruelling event in the Welsh mountains Panorama investigates the violent and disturbing world Olly Stephens had been exposed to online",[],https://www.bbc.com/sport/golf/61894178,2022-06-22
Sadio Mane: Bayern Munich sign Senegal forward from Liverpool in £35m deal - BBC Sport,"Last updated on 1 hour ago 1 hour ago From the section Liverpool comments Liverpool turned down two bids from Bayern before agreeing a fee for the Senegal forward, who was under contract until next summer. Mane joined Liverpool for and scored 120 goals in 269 games, finishing last season with 23 goals in all competitions. Mane helped Liverpool win the Champions League and the Premier League, and in February scored the winning penalty as Senegal won the Africa Cup of Nations for the first time. Last week Liverpool confirmed the signing of Uruguay forward Darwin Nunez In a farewell interview for the Liverpool website, With Jurgen Klopp having been appointed Liverpool manager in October 2015, Mane was the German's first major signing at Anfield the following summer. Roberto Firmino was already at the club and Mohammed Salah arrived in 2017 to complete what would become one of the greatest forward lines in Premier League history. In five seasons in all competitions, they scored 338 goals between them, helping Liverpool become champions of Europe for the sixth time in 2019 and then win the English league title for the first time in 30 years. With the trio moving into or near to their 30s, Liverpool prepared for the evolution of their attacking ranks by signing Diogo Jota and then Luis Diaz, but Mane's departure could be seen as the end of an era at Anfield. Klopp told the Liverpool website. Will the summer signings of Nunez and teenager Fabio Carvalho from Fulham, allied with the arrivals of Jota and Diaz, spark a second phase of success for Klopp on Merseyside? Find all the latest football transfers on our dedicated page. The quiz show presenter and crime writer delves into his family roots Watch as competitors take on this gruelling event in the Welsh mountains Panorama investigates the violent and disturbing world Olly Stephens had been exposed to online Everything you need to know to make sure you never miss a moment. The latest rumours and stories from around the world of football. Analysis and opinion from our chief football writer.",[],https://www.bbc.com/sport/football/61877332,2022-06-22
Jaylon Ferguson: Baltimore Ravens linebacker dies aged 26 - BBC Sport,"Last updated on 3 hours ago 3 hours ago From the section American Football Baltimore Ravens linebacker Jaylon Ferguson has died at the age of 26, the NFL team has announced. Since being picked in the third round of the draft in 2019, Ferguson had played 38 games, including 10 starts, and recorded 67 tackles and 4.5 sacks in his three seasons in the NFL. The quiz show presenter and crime writer delves into his family roots Watch as competitors take on this gruelling event in the Welsh mountains Panorama investigates the violent and disturbing world Olly Stephens had been exposed to online Are you an NFL rookie? If so, watch our guide to the key rules, the player positions and the ultimate aim of the game.",[],https://www.bbc.com/sport/american-football/61899852,2022-06-22
Raheem Sterling: Man City forward faces career-defining decision amid Chelsea interest - BBC Sport,"Last updated on 9 hours ago 9 hours ago From the section Premier League comments Raheem Sterling has some big decisions to make. A month after coming off the bench to be a key figure in Manchester City's stunning comeback win over Aston Villa Sources close to the player say Sterling, who has a year left on his contract, has had no substantive talks with anyone about his future and is yet to make up his mind which way to go. It is not a decision to take lightly. Sterling is about to enter the peak years of his career and wants to get the most out of them. There is also a World Cup in November to consider for the man who was widely considered to be the star performer in England's run to the European Championship final last summer. Sterling recognises his manager, who arrived at the club in the summer after the England forward joined, has taught him a lot. His technical understanding of the game has improved beyond all recognition. With 109 goals and 56 assists in 320 Premier League appearances, Sterling has confirmed his status as one of the most effective domestic performers. By any definition, Sterling's time at City has been a success. And this is where the dilemma lies. But Erling Haaland's summer arrival from Borussia Dortmund appears to change the dynamic at City. But the England forward cannot feel confident of his place. And, one way or another, within the next 12 months he will commit to the deal that will probably define his career. Real Madrid and Chelsea are the clubs mentioned most often around Sterling. Would Sterling fit the bill? That is a matter of debate but he would fit into a team where Karim Benzema is turning in performances at a level that defies his veteran status. Chelsea are likely to have a vacancy in attack given Romelu Lukaku's almost certain exit. On the face of it, though, both clubs offer the chance to compete for the biggest prizes. The alternative is to remain where he is, which raises one of two options. The first is to try to negotiate a new deal with City. Sterling is already very well paid due to the contract he signed in 2018 and the club's willingness to engage will be an indication of how much Guardiola wants him around. One thing is for certain, whatever path he chooses, it will be big news. The quiz show presenter and crime writer delves into his family roots Watch as competitors take on this gruelling event in the Welsh mountains Panorama investigates the violent and disturbing world Olly Stephens had been exposed to online Everything you need to know to make sure you never miss a moment. The latest rumours and stories from around the world of football. Analysis and opinion from our chief football writer.",[],https://www.bbc.com/sport/football/61878563,2022-06-22
Commonwealth Games 2022: Team England names 72-strong athletics squad - BBC Sport,"Last updated on 6 hours ago 6 hours ago From the section Athletics won gold at the 2018 Games. her title Tokyo Olympic medallists Keely Hodgkinson (800m) and Holly Bradshaw (pole vault) are also in the squad. The quiz show presenter and crime writer delves into his family roots Watch as competitors take on this gruelling event in the Welsh mountains Panorama investigates the violent and disturbing world Olly Stephens had been exposed to online It has one of the widest ranges of choice in sport, from jumps and throws to sprints or distance and cross country running. With latest scores and headlines sent straight to your device, personalisation and much more, ensure you have a great sporting life with BBC Sport.",[],https://www.bbc.com/sport/commonwealth-games/61895206,2022-06-22
Gareth Bale: Wales captain's representatives hold talks with Cardiff City - BBC Sport,"Last updated on 3 hours ago 3 hours ago From the section Cardiff comments Bale, 32, is available on a free transfer having left Real Madrid. His representatives have confirmed to BBC Sport Wales that they are in negotiations with Cardiff chairman Mehmet Dalman. Bale was born and raised in Cardiff and his primary focus is leading Wales in their first World Cup since 1958 later this year. Cardiff share a training ground with the Football Association of Wales, which would allow Bale to continue working closely with Wales' medical and fitness staff. But according to those close to the forward, money is not the most important factor with Wales' World Cup campaign, which begins in November, in mind. The quiz show presenter and crime writer delves into his family roots Watch as competitors take on this gruelling event in the Welsh mountains Panorama investigates the violent and disturbing world Olly Stephens had been exposed to online Everything you need to know to make sure you never miss a moment. The latest rumours and stories from around the world of football. Analysis and opinion from our chief football writer.",[],https://www.bbc.com/sport/football/61900047,2022-06-22
